# Calculate animal product mass balances by GCAM region, commodity and year
# Adjusts global and regional net exports to remove net negative other uses
GCAM_region_ID,GCAM_commodity,year,Prod_Mt,NetExp_Mt,Supply_Mt,Food_Mt,OtherUses_Mt
29,Pork,2002,4.471858,-0.0098829,4.4817409,4.476869,0.0048719
29,Pork,2003,4.7917076,-0.0220479,4.8137555,4.804835,0.0089205
29,Pork,2004,5.1597628,-0.0269996,5.1867624,5.1746702,0.012092200000000001
29,Pork,2005,5.513409,-0.0191604,5.5325694,5.5212962,0.0112732
29,Pork,2006,5.8028834,-0.0202078,5.8230912,5.810416,0.0126752
29,Pork,2007,6.0782658,-0.0260466,6.1043124,6.0922562,0.0120562
29,Pork,2008,6.310636,-0.0435716,6.3542076,6.3422924,0.0119152
29,Pork,2009,6.4758218,-0.0627932,6.538615,6.5277524,0.0108626
29,Pork,2010,6.5927862,-0.0796987,6.6724849,6.6574108,0.0150741
29,Pork,2011,6.7285862,-0.0987212,6.8273074,6.8097306,0.0175768
29,Pork,2012,6.8271102,-0.1160684,6.9431786,6.921894,0.0212846
29,Pork,2013,6.8829104,-0.1227699,7.0056803,6.983294,0.0223863
29,Pork,2014,6.9098105,-0.127616,7.0374265,7.013894,0.0235325
29,Pork,2015,6.9333107,-0.1356877,7.0689984,7.044894,0.0241044
29,Poultry,1971,1.3061024,-0.004101,1.3102034,1.228112,0.0820914
29,Poultry,1972,1.3548364,-0.0053751,1.3602115,1.2724494,0.0877621
29,Poultry,1973,1.4179938,-0.0056221,1.4236159,1.3295664,0.0940495
29,Poultry,1974,1.4828474,-0.0057252,1.4885726,1.3869618,0.1016108
29,Poultry,1975,1.5643956,-0.0051153,1.5695109,1.458462,0.1110489
29,Poultry,1976,1.6377644,-0.0032701,1.6410345,1.5217704,0.1192641
29,Poultry,1977,1.7205848,-0.0014219,1.7220067,1.5937336,0.1282731
29,Poultry,1978,1.8047236,1.59e-5,1.8047077,1.6672246,0.1374831
29,Poultry,1979,1.9057626,0.0026691,1.9030935,1.7538326,0.1492609
29,Poultry,1980,2.0044726,0.0055263,1.9989463,1.8400854,0.1588609
29,Poultry,1981,2.12135,0.005609,2.115741,1.9458128,0.1699282
29,Poultry,1982,2.2125646,0.0098129,2.2027517,2.0225806,0.1801711
29,Poultry,1983,2.3088452,0.0163831,2.2924621,2.099794,0.1926681
29,Poultry,1984,2.3964794,0.0273254,2.369154,2.166203,0.202951
29,Poultry,1985,2.4927744,0.0412483,2.4515261,2.2357036,0.2158225
29,Poultry,1986,2.5700868,0.0577956,2.5122912,2.285555,0.2267362
29,Poultry,1987,2.7078594,0.0738942,2.6339652,2.3950778,0.2388874
29,Poultry,1988,2.8533576,0.0961677,2.7571899,2.5047284,0.2524615
29,Poultry,1989,3.0704796,0.1195065,2.9509731,2.6799632,0.2710099
29,Poultry,1990,3.309608,0.139806,3.169802,2.87672,0.293082
29,Poultry,1991,3.5595056,0.1526892,3.4068164,3.0886178,0.3181986
29,Poultry,1992,3.7776538,0.1642009,3.6134529,3.27325,0.3402029
29,Poultry,1993,3.9770464,0.1683907,3.8086557,3.4518264,0.3568293
29,Poultry,1994,4.134292,0.1591623,3.9751297,3.6060004,0.3691293
29,Poultry,1995,4.2843584,0.1572455,4.1271129,3.7540966,0.3730163
29,Poultry,1996,4.445375,0.17318,4.272195,3.8941576,0.3780374
29,Poultry,1997,4.5991306,0.1868897,4.4122409,4.0299314,0.3823095
29,Poultry,1998,4.7842262,0.2097215,4.5745047,4.1846888,0.3898159
29,Poultry,1999,4.9774294,0.2594916,4.7179378,4.3178536,0.4000842
29,Poultry,2000,5.191922,0.3112559,4.8806661,4.4560354,0.4246307
29,Poultry,2001,5.4358336,0.3543069,5.0815267,4.6374598,0.4440669
29,Poultry,2002,5.5895596,0.3385477,5.2510119,4.797938,0.4530739
29,Poultry,2003,5.7855316,0.3286151,5.4569165,4.9917404,0.4651761
29,Poultry,2004,5.9960718,0.2990263,5.6970455,5.2206834,0.4763621
29,Poultry,2005,6.2118866,0.2444279,5.9674587,5.485651,0.4818077
29,Poultry,2006,6.4388694,0.1911531,6.2477162999999996,5.7537884,0.4939279
29,Poultry,2007,6.8258062,0.1856178,6.6401884,6.1200146,0.5201738
29,Poultry,2008,7.2337078,0.098681,7.1350268,6.5440036,0.5910232
29,Poultry,2009,7.6536046,-0.0413018,7.6949064,7.025462,0.6694444
29,Poultry,2010,8.0739168,-0.0920871,8.1660039,7.4086922,0.7573117
29,Poultry,2011,8.4752494,-0.1600551,8.6353045,7.7932916,0.8420129
29,Poultry,2012,8.7980868,-0.2134582,9.011545,8.090266,0.921279
29,Poultry,2013,9.0130876,-0.2025813,9.2156689,8.264666,0.9510029
29,Poultry,2014,9.131888,-0.136892,9.26878,8.300216,0.968564
29,Poultry,2015,9.2028887,-0.1539162,9.3568048,8.383466,0.9733388
29,SheepGoat,1971,0.0147542,-0.0051861,0.0199403,0.0199402,1e-7
29,SheepGoat,1972,0.0159548,-0.0048446,0.0207994,0.0207994,0
29,SheepGoat,1973,0.0170934,-0.0053914,0.0224848,0.0224848,0
29,SheepGoat,1974,0.018447,-0.0061732,0.0246202,0.0246114,8.8e-6
29,SheepGoat,1975,0.0192624,-0.0070493,0.0263117,0.026289,2.27e-5
29,SheepGoat,1976,0.0199498,-0.0079147,0.0278645,0.027826,3.85e-5
29,SheepGoat,1977,0.0204656,-0.0087864,0.029252,0.0291982,5.38e-5
29,SheepGoat,1978,0.0213736,-0.0097241,0.0310977,0.031028,6.97e-5
29,SheepGoat,1979,0.0224888,-0.0099215,0.0324103,0.0323374,7.29e-5
29,SheepGoat,1980,0.0239448,-0.0096758,0.0336206,0.03355,7.06e-5
29,SheepGoat,1981,0.025781,-0.0100399,0.0358209,0.0357578,6.31e-5
29,SheepGoat,1982,0.0278774,-0.0107014,0.0385788,0.038511,6.78e-5
29,SheepGoat,1983,0.0298774,-0.0112369,0.0411143,0.041038,7.63e-5
29,SheepGoat,1984,0.0318552,-0.0128621,0.0447173,0.0446232,9.41e-5
29,SheepGoat,1985,0.0336008,-0.0147564,0.0483572,0.0482432,1.14e-4
29,SheepGoat,1986,0.0358496,-0.0160988,0.0519484,0.0518142,1.342e-4
29,SheepGoat,1987,0.038241,-0.017125,0.055366,0.055222,1.44e-4
29,SheepGoat,1988,0.0404952,-0.0183435,0.0588387,0.058683,1.557e-4
29,SheepGoat,1989,0.0421786,-0.019385199999999998,0.0615638,0.0614022,1.616e-4
29,SheepGoat,1990,0.0439496,-0.0211915,0.0651411,0.0649744,1.667e-4
29,SheepGoat,1991,0.0450998,-0.0227158,0.0678156,0.0676478,1.678e-4
29,SheepGoat,1992,0.0468232,-0.0243423,0.0711655,0.0709964,1.691e-4
29,SheepGoat,1993,0.0478238,-0.0258174,0.0736412,0.0734686,1.726e-4
29,SheepGoat,1994,0.0493112,-0.0272379,0.0765491,0.0763772,1.719e-4
29,SheepGoat,1995,0.0509598,-0.0272326,0.0781924,0.0780268,1.656e-4
29,SheepGoat,1996,0.052701,-0.0281229,0.0808239,0.0806506,1.733e-4
29,SheepGoat,1997,0.0544668,-0.0289886,0.0834554,0.0832822,1.732e-4
29,SheepGoat,1998,0.0569234,-0.029713,0.0866364,0.086459,1.774e-4
29,SheepGoat,1999,0.059422,-0.0304061,0.0898281,0.0896374,1.907e-4
29,SheepGoat,2000,0.061909,-0.03083,0.092739,0.0925426,1.964e-4
29,SheepGoat,2001,0.0639482,-0.0305299,0.0944781,0.094292,1.861e-4
29,SheepGoat,2002,0.0659044,-0.0306035,0.0965079,0.0963288,1.791e-4
29,SheepGoat,2003,0.0684714,-0.0304593,0.0989307,0.0987686,1.621e-4
29,SheepGoat,2004,0.0734104,-0.0303015,0.1037119,0.103572,1.399e-4
29,SheepGoat,2005,0.0796616,-0.0310211,0.1106827,0.1105546,1.281e-4
29,SheepGoat,2006,0.0865596,-0.0321706,0.1187302,0.1186068,1.234e-4
29,SheepGoat,2007,0.093047,-0.0325758,0.1256228,0.1254994,1.234e-4
29,SheepGoat,2008,0.1036954,-0.0346122,0.1383076,0.1380488,2.588e-4
29,SheepGoat,2009,0.1132044,-0.0346336,0.147838,0.1474932,3.448e-4
29,SheepGoat,2010,0.1203914,-0.0350484,0.1554398,0.1552836,1.562e-4
29,SheepGoat,2011,0.1272018,-0.0364608,0.1636626,0.1634336,2.29e-4
29,SheepGoat,2012,0.1336208,-0.0380548,0.1716756,0.1714,2.756e-4
29,SheepGoat,2013,0.1348216,-0.0380683,0.1728899,0.1726,2.899e-4
29,SheepGoat,2014,0.134522,-0.0394258,0.1739478,0.1737,2.478e-4
29,SheepGoat,2015,0.1350227,-0.0406797,0.1757024,0.1752,5.024e-4
30,Beef,1971,0.0072,-6e-4,0.0078,0.0078,0
30,Beef,1972,0.0064,-8e-4,0.0072,0.0072,0
30,Beef,1973,0.0054,-0.0062,0.0116,0.0116,0
30,Beef,1974,0.006,-0.0081093,0.0141093,0.014,1.093e-4
30,Beef,1975,0.0084,-0.0084282,0.0168282,0.0166,2.282e-4
30,Beef,1976,0.0092,-0.0097631,0.0189631,0.0186,3.631e-4
30,Beef,1977,0.01,-0.0112718,0.0212718,0.021,2.718e-4
30,Beef,1978,0.0102,-0.0074012,0.0176012,0.0174,2.012e-4
30,Beef,1979,0.009,-0.0087161,0.0177161,0.0176,1.161e-4
30,Beef,1980,0.007,-0.0118595,0.0188595,0.0186,2.595e-4
30,Beef,1981,0.0064,-0.0147345,0.0211345,0.021,1.345e-4
30,Beef,1982,0.0058,-0.0175198,0.0233198,0.0232,1.198e-4
30,Beef,1983,0.0056,-0.0212393,0.0268393,0.0266,2.393e-4
30,Beef,1984,0.0054,-0.0244125,0.0298125,0.0296,2.125e-4
30,Beef,1985,0.005,-0.0270751,0.0320751,0.032,7.51e-5
30,Beef,1986,0.0046,-0.0300728,0.0346728,0.0342,4.728e-4
30,Beef,1987,0.0046,-0.0351088,0.0397088,0.0394,3.088e-4
30,Beef,1988,0.0048,-0.0391739,0.0439739,0.0438,1.739e-4
30,Beef,1989,0.005,-0.043795,0.048795,0.0486,1.95e-4
30,Beef,1990,0.0052,-0.0496052,0.0548052,0.0546,2.052e-4
30,Beef,1991,0.0052,-0.0542,0.0594,0.0594,0
30,Beef,1992,0.005,-0.0574,0.0624,0.0624,0
30,Beef,1993,0.0052,-0.0618567,0.0670567,0.067,5.67e-5
30,Beef,1994,0.0054,-0.0630283,0.0684283,0.0684,2.83e-5
30,Beef,1995,0.0056,-0.0662427,0.0718427,0.0718,4.27e-5
30,Beef,1996,0.0056,-0.069237,0.074837,0.0748,3.7e-5
30,Beef,1997,0.0058,-0.0732255,0.0790255,0.079,2.55e-5
30,Beef,1998,0.0058,-0.0746208,0.0804208,0.0802,2.208e-4
30,Beef,1999,0.0058,-0.0764206,0.0822206,0.082,2.206e-4
30,Beef,2000,0.0058,-0.0772069,0.0830069,0.0826,4.069e-4
30,Beef,2001,0.006,-0.0801962,0.0861962,0.0858,3.962e-4
30,Beef,2002,0.006,-0.0776112,0.0836112,0.0832,4.112e-4
30,Beef,2003,0.006,-0.0794156,0.0854156,0.0852,2.156e-4
30,Beef,2004,0.006,-0.084218199999999993,0.0902182,0.0898,4.182e-4
30,Beef,2005,0.0058,-0.0886193,0.0944193,0.0942,2.193e-4
30,Beef,2006,0.0058,-0.0934206,0.0992206,0.0988,4.206e-4
30,Beef,2007,0.0058,-0.0988231,0.1046231,0.1044,2.231e-4
30,Beef,2008,0.0058,-0.10485,0.11065,0.1106,5e-5
30,Beef,2009,0.0058,-0.1092,0.115,0.115,0
30,Beef,2010,0.006,-0.1092,0.1152,0.1152,0
30,Beef,2011,0.006,-0.11,0.116,0.116,0
30,Beef,2012,0.006,-0.1132,0.1192,0.1192,0
30,Beef,2013,0.006,-0.1132,0.1192,0.1192,0
30,Beef,2014,0.006,-0.11275,0.11875,0.11875,0
30,Beef,2015,0.006,-0.116,0.122,0.122,0
30,Dairy,1971,0.022,-0.1424448,0.1644448,0.1622,0.0022448
30,Dairy,1972,0.0274,-0.1644494,0.1918494,0.1892,0.0026494
30,Dairy,1973,0.0334,-0.1816274,0.2150274,0.2118,0.0032274
30,Dairy,1974,0.0388,-0.2218088,0.2606088,0.2548,0.0058088
30,Dairy,1975,0.0434,-0.2706082,0.3140082,0.3058,0.0082082
30,Dairy,1976,0.0448,-0.3276084,0.3724084,0.3624,0.0100084
30,Dairy,1977,0.0454,-0.3948,0.4402,0.4266,0.0136
30,Dairy,1978,0.046,-0.4516084,0.4976084,0.4776,0.0200084
30,Dairy,1979,0.0474,-0.475609,0.523009,0.4982,0.024809
30,Dairy,1980,0.0498,-0.4980039,0.5478039,0.5166,0.0312039
30,Dairy,1981,0.0528,-0.5122038,0.5650038,0.5262,0.0388038
30,Dairy,1982,0.0576,-0.5328055,0.5904055,0.5426,0.0478055
30,Dairy,1983,0.0658,-0.5632,0.629,0.5756,0.0534
30,Dairy,1984,0.0792,-0.617,0.6962,0.6342,0.062
30,Dairy,1985,0.0988,-0.6522,0.751,0.682,0.069
30,Dairy,1986,0.1242,-0.6918047,0.8160047,0.7382,0.0778047
30,Dairy,1987,0.1492,-0.6800037,0.8292037,0.7582,0.0710037
30,Dairy,1988,0.1742,-0.6740017,0.8482017,0.7818,0.0664017
30,Dairy,1989,0.1976,-0.6740007,0.8716007,0.813,0.0586007
30,Dairy,1990,0.2178,-0.6852006,0.9030006,0.8532,0.0498006
30,Dairy,1991,0.2388,-0.6895949,0.9283949,0.8894,0.0389949
30,Dairy,1992,0.2618,-0.7323919,0.9941919,0.9518,0.0423919
30,Dairy,1993,0.2878,-0.7726103,1.0604103,1.0146,0.0458103
30,Dairy,1994,0.31,-0.7796446,1.0896446,1.0408,0.0488446
30,Dairy,1995,0.3312,-0.7944598,1.1256598,1.0716,0.0540598
30,Dairy,1996,0.347,-0.793083,1.140083,1.0828,0.057283
30,Dairy,1997,0.3592,-0.7871782,1.1463782,1.0864,0.0599782
30,Dairy,1998,0.3678,-0.7582551,1.1260551,1.067,0.0590551
30,Dairy,1999,0.3726,-0.7387639,1.1113639,1.0534,0.0579639
30,Dairy,2000,0.3762,-0.7098282,1.0860282,1.0298,0.0562282
30,Dairy,2001,0.3772,-0.6718195,1.0490195,0.9952,0.0538195
30,Dairy,2002,0.3722,-0.6285269,1.0007269,0.952,0.0487269
30,Dairy,2003,0.3596,-0.601916,0.961516,0.9164,0.045116
30,Dairy,2004,0.3538,-0.5860504,0.9398504,0.8972,0.0426504
30,Dairy,2005,0.3456,-0.5960641,0.9416641,0.9002,0.0414641
30,Dairy,2006,0.337,-0.5629314,0.8999314,0.8614,0.0385314
30,Dairy,2007,0.3358,-0.5632385,0.8990385,0.8602,0.0388385
30,Dairy,2008,0.3414,-0.564515,0.905915,0.8668,0.039115
30,Dairy,2009,0.3466,-0.5775969,0.9241969,0.8852,0.0389969
30,Dairy,2010,0.3516,-0.5680486,0.9196486,0.8762,0.0434486
30,Dairy,2011,0.3604,-0.6233607,0.9837607,0.9328,0.0509607
30,Dairy,2012,0.3680002,-0.6493238,1.017324,0.96,0.057324
30,Dairy,2013,0.3728004,-0.676399,1.0491994,0.9854,0.0637994
30,Dairy,2014,0.3740005,-0.6839174,1.0579179,0.988,0.0699179
30,Dairy,2015,0.3770007,-0.6901197,1.0671204,0.997,0.0701204
30,OtherMeat_Fish,1971,0.7318,-0.1509646,0.8827646,0.5566,0.3261646
30,OtherMeat_Fish,1972,0.762,-0.1314567,0.8934567,0.577,0.3164567
30,OtherMeat_Fish,1973,0.794,-0.1918406,0.9858406,0.6218,0.3640406
30,OtherMeat_Fish,1974,0.8294,-0.2199433,1.0493433,0.6458,0.4035433
30,OtherMeat_Fish,1975,0.8654,-0.2552688,1.1206688,0.6714,0.4492688
30,OtherMeat_Fish,1976,0.8922,-0.3506899,1.2428899,0.6916,0.5512899
30,OtherMeat_Fish,1977,0.9472,-0.4429256,1.3901256,0.7122,0.6779256
30,OtherMeat_Fish,1978,0.9898,-0.4584252,1.4482252,0.7102,0.7380252
30,OtherMeat_Fish,1979,1.0168,-0.5109411,1.5277411,0.7282,0.7995411
30,OtherMeat_Fish,1980,1.0376,-0.6422615,1.6798615,0.7406,0.9392615
30,OtherMeat_Fish,1981,1.0554,-0.7034327,1.7588327,0.7432,1.0156327
30,OtherMeat_Fish,1982,1.0762,-0.8055054,1.8817054,0.7516,1.1301054
30,OtherMeat_Fish,1983,1.1062,-0.9553558,2.0615558,0.769,1.2925558
30,OtherMeat_Fish,1984,1.1534,-1.1152157,2.2686157,0.7706,1.4980157
30,OtherMeat_Fish,1985,1.2292,-1.280572,2.509772,0.7968,1.712972
30,OtherMeat_Fish,1986,1.3246,-1.367292,2.691892,0.8282,1.863692
30,OtherMeat_Fish,1987,1.4072,-1.4693788,2.8765788,0.8568,2.0197788
30,OtherMeat_Fish,1988,1.499,-1.5492249,3.0482249,0.886,2.1622249
30,OtherMeat_Fish,1989,1.5556,-1.6024966,3.1580966,0.927,2.2310966
30,OtherMeat_Fish,1990,1.5816,-1.5441599,3.1257599,0.9304,2.1953599
30,OtherMeat_Fish,1991,1.6044,-1.676259,3.280659,0.9424,2.338259
30,OtherMeat_Fish,1992,1.5938,-1.7228272,3.3166272,0.9258,2.3908272
30,OtherMeat_Fish,1993,1.5722,-1.7246173,3.2968173,0.9232,2.3736173
30,OtherMeat_Fish,1994,1.5638,-1.6957599,3.2595599,0.9018,2.3577599
30,OtherMeat_Fish,1995,1.5582,-1.6434503,3.2016503,0.9096,2.2920503
30,OtherMeat_Fish,1996,1.5348,-1.3085174,2.8433174,0.8906,1.9527174
30,OtherMeat_Fish,1997,1.5414,-1.1280498,2.6694498,0.8928,1.7766498
30,OtherMeat_Fish,1998,1.5408,-0.9810721,2.5218721,0.8736,1.6482721
30,OtherMeat_Fish,1999,1.544,-0.8524779,2.3964779,0.8614,1.5350779
30,OtherMeat_Fish,2000,1.5552,-0.718485,2.273685,0.8446,1.429085
30,OtherMeat_Fish,2001,1.5848,-0.7891822,2.3739822,0.856,1.5179822
30,OtherMeat_Fish,2002,1.5764,-0.727632,2.304032,0.8404,1.463632
30,OtherMeat_Fish,2003,1.5704,-0.6608653,2.2312653,0.8346,1.3966653
30,OtherMeat_Fish,2004,1.5626,-0.5812826,2.1438826,0.832,1.3118826
30,OtherMeat_Fish,2005,1.5832,-0.4931603,2.0763603,0.8518,1.2245603
30,OtherMeat_Fish,2006,1.5512,-0.4744679,2.0256679,0.8714,1.1542679
30,OtherMeat_Fish,2007,1.4998,-0.4358403,1.9356403,0.8728,1.0628403
30,OtherMeat_Fish,2008,1.465,-0.3994108,1.8644108,0.875,0.9894108
30,OtherMeat_Fish,2009,1.45,-0.3966316,1.8466316,0.8986,0.9480316
30,OtherMeat_Fish,2010,1.4006,-0.4931931,1.8937931,0.899,0.9947931
30,OtherMeat_Fish,2011,1.3834,-0.5178526,1.9012526,0.888,1.0132526
30,OtherMeat_Fish,2012,1.4234004,-0.5532632,1.9766636,0.9202,1.0564636
30,OtherMeat_Fish,2013,1.4426008,-0.5939455,2.0365463,0.946,1.0905463
30,OtherMeat_Fish,2014,1.449501,-0.6334461,2.0829471,0.95775,1.1251971
30,OtherMeat_Fish,2015,1.4500013,-0.6324159,2.0824172,0.958,1.1244172
30,Pork,1971,0.4062,0.0120153,0.3941847,0.393,0.0011847
30,Pork,1972,0.4276,0.0132585,0.4143415,0.4126,0.0017415
30,Pork,1973,0.4276,0.0139614,0.4136386,0.412,0.0016386
30,Pork,1974,0.4474,0.0193868,0.4280132,0.4272,8.132e-4
30,Pork,1975,0.4754,0.0203987,0.4550013,0.454,0.0010013
30,Pork,1976,0.4902,0.0165359,0.4736641,0.4724,0.0012641
30,Pork,1977,0.536,0.0174879,0.5185121,0.5176,9.121e-4
30,Pork,1978,0.578,0.019037,0.558963,0.558,9.63e-4
30,Pork,1979,0.5976,0.0173465,0.5802535,0.5786,0.0016535
30,Pork,1980,0.6092,0.0176673,0.5915327,0.59,0.0015327
30,Pork,1981,0.6282,0.0204643,0.6077357,0.6058,0.0019357
30,Pork,1982,0.639,0.0267182,0.6122818,0.6096,0.0026818
30,Pork,1983,0.6856,0.0362655,0.6493345,0.6458,0.0035345
30,Pork,1984,0.7402,0.0480104,0.6921896,0.687,0.0051896
30,Pork,1985,0.805,0.0694067,0.7355933,0.7282,0.0073933
30,Pork,1986,0.856,0.0865162,0.7694838,0.7608,0.0086838
30,Pork,1987,0.893,0.1027732,0.7902268,0.7798,0.0104268
30,Pork,1988,0.9286,0.1262679,0.8023321,0.7892,0.0131321
30,Pork,1989,0.9802,0.1613507,0.8188493,0.8008,0.0180493
30,Pork,1990,1.0178,0.1855331,0.8322669,0.812,0.0202669
30,Pork,1991,1.0626,0.2088826,0.8537174,0.8322,0.0215174
30,Pork,1992,1.12,0.2350869,0.8849131,0.8592,0.0257131
30,Pork,1993,1.1648,0.2588404,0.9059596,0.8776,0.0283596
30,Pork,1994,1.1934,0.2675884,0.9258116,0.8974,0.0284116
30,Pork,1995,1.1742,0.2292219,0.9449781,0.9208,0.0241781
30,Pork,1996,1.1256,0.1832045,0.9423955,0.9246,0.0177955
30,Pork,1997,1.0492,0.1184833,0.9307167,0.9204,0.0103167
30,Pork,1998,0.9868,0.0516269,0.9351731,0.9308,0.0043731
30,Pork,1999,0.9254,-0.0140734,0.9394734,0.9372,0.0022734
30,Pork,2000,0.9064,-0.0288186,0.9352186,0.9336,0.0016186
30,Pork,2001,0.9066,-0.0330234,0.9396234,0.9382,0.0014234
30,Pork,2002,0.9218,-0.0288305,0.9506305,0.9488,0.0018305
30,Pork,2003,0.9198,-0.0280064,0.9478064,0.9458,0.0020064
30,Pork,2004,0.9136,-0.0400253,0.9536253,0.9514,0.0022253
30,Pork,2005,0.9094,-0.0424086,0.9518086,0.9496,0.0022086
30,Pork,2006,0.9032,-0.0492227,0.9524227,0.9502,0.0022227
30,Pork,2007,0.895,-0.0530059,0.9480059,0.9456,0.0024059
30,Pork,2008,0.8818,-0.0572463,0.9390463,0.9366,0.0024463
30,Pork,2009,0.8686,-0.0533168,0.9219168,0.9196,0.0023168
30,Pork,2010,0.8614,-0.0518046,0.9132046,0.9108,0.0024046
30,Pork,2011,0.8664,-0.044442,0.910842,0.9084,0.002442
30,Pork,2012,0.8724,-0.0386706,0.9110706,0.9084,0.0026706
30,Pork,2013,0.8808,-0.0354435,0.9162435,0.9134,0.0028435
30,Pork,2014,0.88475,-0.0319445,0.9166945,0.91375,0.0029445
30,Pork,2015,0.887,-0.034163,0.921163,0.918,0.003163
30,Poultry,1971,0.1568,5.445e-4,0.1562555,0.1444,0.0118555
30,Poultry,1972,0.1676,5.47e-4,0.167053,0.1544,0.012653
30,Poultry,1973,0.1816,7.31e-4,0.180869,0.1674,0.013469
30,Poultry,1974,0.1994,0.0014738,0.1979262,0.1834,0.0145262
30,Poultry,1975,0.222,0.0018631,0.2201369,0.2046,0.0155369
30,Poultry,1976,0.2536,0.0022984,0.2513016,0.2346,0.0167016
30,Poultry,1977,0.287,0.0029226,0.2840774,0.2658,0.0182774
30,Poultry,1978,0.3206,0.0031066,0.3174934,0.2976,0.0198934
30,Poultry,1979,0.3544,0.0026987,0.3517013,0.3304,0.0213013
30,Poultry,1980,0.3814,0.0022974,0.3791026,0.3564,0.0227026
30,Poultry,1981,0.42,0.001872,0.418128,0.393,0.025128
30,Poultry,1982,0.4574,0.0016178,0.4557822,0.4284,0.0273822
30,Poultry,1983,0.4894,0.0015713,0.4878287,0.4584,0.0294287
30,Poultry,1984,0.5168,0.0019371,0.5148629,0.4834,0.0314629
30,Poultry,1985,0.5522,0.0022445,0.5499555,0.5164,0.0335555
30,Poultry,1986,0.5686,0.0023982,0.5662018,0.532,0.0342018
30,Poultry,1987,0.5956,0.0029675,0.5926325,0.5572,0.0354325
30,Poultry,1988,0.6282,0.0035845,0.6246155,0.5872,0.0374155
30,Poultry,1989,0.6592,0.0039676,0.6552324,0.6164,0.0388324
30,Poultry,1990,0.6968,0.0046085,0.6921915,0.6508,0.0413915
30,Poultry,1991,0.745,0.0053706,0.7396294,0.6952,0.0444294
30,Poultry,1992,0.7878,0.0054984,0.7823016,0.7352,0.0471016
30,Poultry,1993,0.8326,0.00523,0.82737,0.777,0.05037
30,Poultry,1994,0.8942,0.0042305,0.8899695,0.835,0.0549695
30,Poultry,1995,0.961,0.0031797,0.9578203,0.8984,0.0594203
30,Poultry,1996,1.0128,0.0012278,1.0115722,0.9484,0.0631722
30,Poultry,1997,1.0584,-0.0058581,1.0642581,0.9976,0.0666581
30,Poultry,1998,1.0966,-0.0117533,1.1083533,1.0398,0.0685533
30,Poultry,1999,1.1136,-0.0151501,1.1287501,1.0588,0.0699501
30,Poultry,2000,1.1042,-0.0208664,1.1250664,1.0554,0.0696664
30,Poultry,2001,1.0938,-0.0293726,1.1231726,1.0538,0.0693726
30,Poultry,2002,1.0832,-0.0361298,1.1193298,1.0508,0.0685298
30,Poultry,2003,1.0596,-0.0473948,1.1069948,1.04,0.0669948
30,Poultry,2004,1.0466,-0.0638536,1.1104536,1.045,0.0654536
30,Poultry,2005,1.034,-0.0796577,1.1136577,1.0492,0.0644577
30,Poultry,2006,1.0144,-0.1087184,1.1231184,1.0632,0.0599184
30,Poultry,2007,0.9956,-0.1484686,1.1440686,1.0852,0.0588686
30,Poultry,2008,0.998,-0.1543929,1.1523929,1.0932,0.0591929
30,Poultry,2009,1.0012,-0.1561457,1.1573457,1.0978,0.0595457
30,Poultry,2010,0.9978,-0.1604611,1.1582611,1.0988,0.0594611
30,Poultry,2011,1.0066,-0.1442695,1.1508695,1.0874,0.0634695
30,Poultry,2012,1.0142,-0.1138206,1.1280206,1.0636,0.0644206
30,Poultry,2013,1.014,-0.1135778,1.1275778,1.0626,0.0649778
30,Poultry,2014,1.007,-0.1151198,1.1221198,1.057,0.0651198
30,Poultry,2015,1.01,-0.1107577,1.1207577,1.055,0.0657577
30,SheepGoat,1971,0,0,0,0,0
30,SheepGoat,1972,0,0,0,0,0
30,SheepGoat,1973,0,-2e-4,2e-4,2e-4,0
30,SheepGoat,1974,2e-4,-2e-4,4e-4,4e-4,0
30,SheepGoat,1975,2e-4,-4e-4,6e-4,6e-4,0
30,SheepGoat,1976,2e-4,-8e-4,0.001,0.001,0
30,SheepGoat,1977,2e-4,-0.0016,0.0018,0.0018,0
30,SheepGoat,1978,2e-4,-0.0018,0.002,0.002,0
30,SheepGoat,1979,0,-0.0026,0.0026,0.0026,0
30,SheepGoat,1980,0,-0.0034,0.0034,0.0034,0
30,SheepGoat,1981,0,-0.0038,0.0038,0.0038,0
30,SheepGoat,1982,0,-0.0042,0.0042,0.0042,0
30,SheepGoat,1983,0,-0.0052,0.0052,0.0052,0
30,SheepGoat,1984,0,-0.0062,0.0062,0.0062,0
30,SheepGoat,1985,0,-0.0072,0.0072,0.0072,0
30,SheepGoat,1986,0,-0.0088,0.0088,0.0088,0
30,SheepGoat,1987,0,-0.0104,0.0104,0.0104,0
30,SheepGoat,1988,0,-0.0114423,0.0114423,0.0114,4.23e-5
30,SheepGoat,1989,0,-0.0128,0.0128,0.0128,0
30,SheepGoat,1990,2e-4,-0.0138,0.014,0.014,0
30,SheepGoat,1991,6e-4,-0.0142445,0.0148445,0.0148,4.45e-5
30,SheepGoat,1992,0.001,-0.0156506,0.0166506,0.0166,5.06e-5
30,SheepGoat,1993,0.0018,-0.0164,0.0182,0.0182,0
30,SheepGoat,1994,0.0026,-0.0166894,0.0192894,0.0192,8.94e-5
30,SheepGoat,1995,0.0032,-0.017861,0.021061,0.021,6.1e-5
30,SheepGoat,1996,0.0036,-0.0190343,0.0226343,0.0226,3.43e-5
